"가구별일련번호","가구구분코드","노인가구여부","가구주_연령","주택소유유무","소득"
01343,1,0,36,1,3260280
01343,1,0,53,2,205400
01343,2,0,61,1,3733333
01343,2,0,64,1,7168757
01344,1,0,33,1,7108240
01344,1,0,61,1,4517820
01344,2,0,58,1,2691050
01344,2,0,61,1,4498000
01345,1,0,42,1,8469000
01345,1,0,54,1,4550000
01345,1,0,59,1,6761467
01345,2,0,70,2,1812440
01346,1,0,23,2,2649270
01346,1,0,51,2,1364485
01346,1,0,55,1,13670790
01346,1,0,72,1,8037410
01347,1,0,27,2,3653927
01347,1,0,65,1,2831432
01347,2,1,82,1,1710000
01347,2,1,85,2,1903800
01348,1,0,42,2,2796655
01348,2,0,53,1,5534763
01348,2,0,56,2,203120
01348,2,0,57,1,3393993
01349,1,0,53,1,6900000
01349,1,0,62,1,5169500
01349,2,0,60,2,736739
01349,2,1,78,1,617120
01350,1,0,57,1,5387930
01350,2,0,38,2,3985330
01350,2,0,59,1,5875000
01350,2,1,84,2,693330
01351,1,0,28,2,3480500
01351,1,0,39,1,6765173
01351,2,0,37,1,3230000
01351,2,0,43,2,0
01352,1,0,27,2,2100041
01352,1,0,35,2,4227333
01352,2,0,45,2,3767267
01352,2,0,63,1,746667
01353,1,0,32,1,4322500
01353,2,0,40,2,580127
01353,2,0,46,2,2808769
01353,2,0,63,1,1066895
01354,1,0,31,1,5758109
01354,1,0,46,1,6627000
01354,2,0,65,1,7659321
01354,2,1,73,1,1671660
01355,1,0,39,1,8000530
01355,1,0,47,2,8299255
01355,1,1,74,1,1215600
01355,2,0,62,1,5461100
01356,1,0,35,1,3166667
01356,1,0,36,1,5840084
01356,1,0,42,1,6030800
01356,1,0,55,1,4100000
01357,1,0,46,1,6615922
01357,1,0,52,2,3208997
01357,2,0,44,1,7300000
01357,2,0,49,1,133333
01358,1,0,62,1,3022110
01358,2,0,46,2,3133333
01358,2,0,55,1,8120000
01358,2,0,58,1,3104113
01359,1,0,50,1,4566667
01359,1,0,58,1,5347989
01359,2,0,45,1,3864833
01359,2,0,68,1,3135253
01360,1,0,63,1,2494500
01360,1,1,69,1,1293333
01360,2,0,58,1,658900
01360,2,1,82,2,859200
01361,2,0,57,1,2447323
01361,2,0,57,2,6700000
01361,2,0,63,1,13077243
01361,2,0,65,1,3521703
01362,1,0,22,2,3184349
01362,1,0,61,1,800000
01362,2,0,65,1,6181497
01362,2,1,73,1,719197
01363,1,0,38,1,4014300
01363,1,0,43,1,5030000
01363,1,0,51,2,2302887
01363,1,0,58,2,6135000
01364,1,0,47,2,5120585
01364,1,0,52,1,5600000
01364,1,0,54,2,6516293
01364,2,0,52,2,1904760
01365,2,0,33,1,200000
01365,2,0,40,1,5974138
01365,2,0,57,2,35353
01365,2,0,65,1,3894370
01366,1,0,39,1,4703083
01366,1,0,45,1,6661440
01366,2,0,54,1,5785500
01366,2,0,60,2,811553
01367,1,0,47,1,9564250
01367,1,0,49,1,17090680
01367,1,0,56,1,9850000
01367,2,1,84,2,890387
01368,1,0,28,2,2938933
01368,1,1,71,1,6748427
01368,2,0,28,2,577890
01368,2,0,58,1,5259167
01369,1,0,28,2,3121433
01369,1,0,29,2,2244476
01369,1,0,64,1,3600850
01369,2,0,39,2,1893681
01370,1,0,41,2,1978643
01370,1,0,54,2,400000
01370,2,0,37,2,3947628
01370,2,0,56,1,4233333
01371,1,0,24,2,2537220
01371,1,0,61,1,1251325
01371,2,0,61,1,4000000
01371,2,1,72,2,1587727
01372,1,0,34,1,6000000
01372,1,0,43,2,3350000
01372,1,0,51,2,2745833
01372,2,0,43,2,893344
01373,1,0,26,2,2733333
01373,1,0,60,1,6594800
01373,2,0,38,2,4000000
01373,2,0,45,1,11500000
01374,1,0,50,1,3500000
01374,1,0,50,2,2922437
01374,1,0,55,1,12092645
01374,2,0,64,1,5472670
01375,1,0,46,1,3320180
01375,1,0,46,1,6238540
01375,1,0,66,1,2778099
01375,1,1,74,1,1635600
01376,1,0,35,1,2766677
01376,1,0,43,1,2900000
01376,1,0,48,1,5804021
01376,2,0,53,1,5404390
01377,1,0,35,2,3231596
01377,1,0,51,2,773333
01377,2,0,37,1,3266667
01377,2,0,49,1,0
01378,1,0,35,2,4153000
01378,2,0,46,2,5500000
01378,2,0,47,2,300000
01378,2,0,73,2,703333
01379,1,0,50,1,5400000
01379,2,0,40,2,1883333
01379,2,0,64,1,1537330
01379,2,1,68,2,566900
01380,1,0,31,1,5371977
01380,1,0,43,2,3493417
01380,2,0,58,1,3066667
01380,2,0,74,1,2409760
01381,1,0,48,2,6830650
01381,1,0,56,1,9670853
01381,1,1,67,1,4301120
01381,2,0,57,2,6832833
01382,1,0,22,1,2791339
01382,1,0,47,1,4812810
01382,2,0,52,1,3200000
01382,2,1,79,2,2042352
01383,1,0,27,2,3807529
01383,1,0,37,1,7200000
01383,1,0,43,1,5071333
01383,1,0,58,2,7933333
01384,1,0,47,2,4883811
01384,1,0,52,1,5392033
01384,1,0,55,1,4317361
01384,2,1,71,1,2300000
01385,1,0,62,2,959700
01385,2,0,33,1,1366667
01385,2,0,60,1,8450000
01385,2,0,65,1,4240373
01386,1,0,34,1,4727150
01386,1,0,45,1,9490464
01386,1,0,56,2,2272800
01386,2,0,54,1,9800000
01387,1,0,49,1,9108867
01387,2,0,36,1,6100000
01387,2,0,64,1,4625120
01387,2,1,67,1,660000
01388,1,0,37,1,5704155
01388,1,0,52,2,1137500
01388,1,0,60,1,4760000
01388,2,1,78,1,1480000
01389,1,0,41,1,9444937
01389,1,0,59,2,1872500
01389,2,0,40,1,1082430
01389,2,0,57,2,0
01390,2,0,59,1,7800000
01390,2,0,61,2,772965
01390,2,0,78,1,4974000
01390,2,1,78,2,254760
01391,1,0,43,1,12102903
01391,2,0,60,2,2130000
01391,2,1,77,1,1698430
01391,2,1,84,2,787807
01392,1,0,28,2,3014300
01392,1,0,41,1,3626517
01392,1,0,59,1,2483333
01392,2,0,74,1,2028010
01393,2,0,42,2,355206
01393,2,0,43,1,3436667
01393,2,1,82,1,1163000
01393,2,1,85,1,733333
01394,2,0,37,1,7635553
01394,2,0,65,1,942290
01394,2,0,70,1,4138410
01394,2,1,82,2,653700
01395,1,0,35,2,4049260
01395,1,0,48,1,7042052
01395,1,1,76,1,496000
01395,2,0,63,1,1005000
01396,1,0,27,2,2903440
01396,1,0,48,2,2742780
01396,1,1,65,2,1239250
01396,2,1,86,1,616000
01397,1,0,55,1,5084513
01397,2,0,22,2,450000
01397,2,0,26,2,1840000
01397,2,0,60,1,0
01398,1,0,28,2,3010000
01398,1,0,41,2,1928643
01398,1,1,69,1,2206903
01398,2,0,65,1,6596667
01399,1,0,34,1,3504880
01399,1,1,72,2,1504843
01399,2,0,23,2,0
01399,2,1,73,2,894842
01400,1,0,27,2,2350000
01400,1,0,43,2,3103333
01400,1,0,53,1,5756967
01400,2,0,65,1,4462307
01401,1,0,26,2,2700000
01401,1,0,37,1,5186667
01401,1,0,59,1,4500000
01401,2,1,70,1,1880413
01402,1,0,40,1,3634651
01402,1,0,50,2,2958740
01402,1,0,52,1,6857460
01402,1,0,64,1,2270000
01403,1,0,44,1,4540000
01403,1,0,44,1,8521925
01403,1,1,70,1,7828280
01403,2,1,78,2,254760
01404,1,0,51,1,8752900
01404,1,0,52,1,5338000
01404,1,0,55,1,1594594
01404,1,1,79,1,913233
01405,1,0,45,1,4386723
01405,1,0,58,1,4300000
01405,2,0,34,1,3780000
01405,2,0,64,1,9309274
01406,1,0,43,1,7254815
01406,1,0,45,1,6689549
01406,1,0,55,1,6074800
01406,1,1,75,1,1057610
01407,1,0,42,1,6542285
01407,1,0,49,1,9808300
01407,1,1,69,1,2844760
01407,2,0,42,1,5164000
01408,1,0,51,1,15086533
01408,1,0,52,1,5899385
01408,1,0,57,1,4401000
01408,2,1,70,1,4685082
01409,1,0,40,2,8415833
01409,1,0,41,1,11065680
01409,2,0,38,1,7417920
01409,2,1,76,1,1780000
01410,1,0,35,2,4003560
01410,1,0,70,1,3887682
01410,2,0,38,1,7843690
01410,2,0,59,1,3600000
01411,1,0,40,1,3771475
01411,1,0,59,1,4986463
01411,2,0,57,1,5169000
01411,2,1,68,2,454760
01412,1,1,86,2,700000
01412,2,0,31,2,8600000
01412,2,0,48,1,4295310
01412,2,0,68,1,4190000
01413,1,0,24,2,1560797
01413,1,0,52,1,6048060
01413,2,0,41,2,1078360
01413,2,1,77,1,1883173
01414,1,0,27,2,3039847
01414,1,0,49,1,6055870
01414,2,0,66,1,3570000
01414,2,1,65,2,1271087
01415,1,0,22,2,1950000
01415,1,0,42,2,2974267
01415,1,0,53,1,2414513
01415,2,1,73,1,2253530
01416,1,0,32,1,6294835
01416,1,0,46,1,8861093
01416,2,0,23,2,150000
01416,2,0,58,1,3250000
01417,1,0,27,2,2350000
01417,1,0,29,1,5458000
01417,2,1,71,2,2726463
01417,2,1,73,1,1094993
01418,1,0,39,1,8015308
01418,1,0,55,1,5893467
01418,2,0,61,1,2378260
01418,2,1,76,1,1257860
01419,1,0,40,1,5636125
01419,1,0,42,1,6257467
01419,1,0,48,1,7342367
01419,1,0,58,1,3760177
01420,1,0,42,1,6057350
01420,1,0,46,2,3700000
01420,1,0,57,1,6024000
01420,1,0,69,1,3744738
01421,1,0,41,2,3710000
01421,1,0,52,2,3031840
01421,2,0,50,1,5200000
01421,2,1,76,1,1780000
01422,1,0,38,1,5071992
01422,1,0,63,1,2372500
01422,1,0,70,1,5711485
01422,2,0,58,1,2920780
01423,1,0,47,1,9115980
01423,2,0,57,1,5302333
01423,2,0,64,1,2122187
01423,2,0,68,1,1409080
01424,2,0,35,2,3000000
01424,2,0,68,1,5333333
01424,2,0,74,1,1824677
01424,2,1,82,2,1059200
01425,1,0,27,2,4251568
01425,1,0,34,1,3520000
01425,2,0,65,1,3946330
01425,2,1,83,1,1285000
01426,1,0,42,2,2875310
01426,1,0,44,1,6871551
01426,2,0,65,1,3325100
01426,2,0,65,1,811457
01427,1,1,73,2,1640000
01427,2,0,53,1,7185000
01427,2,0,62,2,1280669
01427,2,0,63,1,3643907
01428,1,0,51,1,1475000
01428,2,0,63,1,2500000
01428,2,0,64,2,2134602
01428,2,0,67,1,3573530
01429,1,0,36,2,3087510
01429,1,0,41,1,7853250
01429,2,0,49,2,300000
01429,2,0,59,1,4905217
01430,1,0,34,2,7226480
01430,1,0,37,2,6543200
01430,1,0,52,1,3007029
01430,1,1,81,1,1346333
01431,1,0,64,1,2148287
01431,2,0,45,1,6580000
01431,2,0,68,2,1267750
01431,2,1,73,1,661660
01432,1,0,31,2,2430000
01432,1,0,36,2,3658927
01432,1,0,39,1,7811766
01432,2,0,40,1,6056159
01433,1,0,40,1,3323563
01433,1,0,58,1,4539880
01433,1,0,65,1,3820620
01433,2,0,59,2,1930000
01434,1,0,46,1,3319970
01434,1,0,47,1,8417553
01434,1,0,59,1,4407067
01434,2,0,74,1,2134760
01435,1,0,64,1,2177000
01435,1,1,68,1,3426100
01435,2,1,73,2,669530
01435,2,1,82,1,989654
01436,1,0,50,2,3366667
01436,2,0,43,2,1026677
01436,2,0,44,1,5200000
01436,2,1,79,2,1234530
01437,1,0,43,1,3050830
01437,1,1,73,2,1710000
01437,2,0,64,1,6339337
01437,2,0,65,1,4719820
01438,1,0,38,1,5337400
01438,2,0,38,1,4311430
01438,2,0,55,2,1188486
01438,2,0,63,1,2500000
01439,1,0,34,2,3649425
01439,1,0,37,1,5770000
01439,1,0,49,2,3312347
01439,2,1,72,1,700000
01440,1,0,34,2,5997667
01440,1,0,40,1,3280000
01440,1,0,49,1,9551747
01440,2,0,40,1,1590000
01441,1,0,46,1,3220180
01441,1,1,74,2,3441267
01441,2,0,45,1,6580000
01441,2,1,78,2,254760
01442,1,0,43,1,3300000
01442,1,1,79,1,646667
01442,2,1,65,2,1187163
01442,2,1,73,2,732000
01443,1,0,40,1,1159700
01443,1,0,42,1,5900000
01443,1,0,45,1,3310170
01443,2,0,74,2,870000
01444,1,0,58,2,3611806
01444,1,0,59,1,3930887
01444,1,1,75,1,1274013
01444,2,1,68,2,800400
01445,1,0,43,2,3872265
01445,1,0,52,2,3417166
01445,1,1,69,1,2968093
01445,2,0,64,1,2707521
01446,1,0,52,1,5366613
01446,1,0,56,1,11052196
01446,2,0,43,1,7781187
01446,2,0,52,2,1984670
01447,1,0,47,1,7834600
01447,2,0,49,1,2649000
01447,2,1,68,1,2493050
01447,2,1,68,2,681093
01448,1,0,25,2,1920000
01448,1,0,40,1,11075673
01448,2,0,31,2,4265000
01448,2,0,34,1,2750000
01449,1,0,41,1,3903330
01449,1,0,41,2,6982763
01449,2,0,24,2,2450000
01449,2,1,85,1,1080000
01450,1,0,38,1,3479173
01450,1,0,55,2,1034000
01450,2,0,48,2,4785254
01450,2,0,59,1,1500000
01451,1,0,52,1,5000000
01451,1,0,59,1,6700000
01451,2,0,43,2,893344
01451,2,1,72,1,2707660
01452,1,0,29,2,2300000
01452,1,0,61,2,1187000
01452,1,0,65,1,2620000
01452,2,0,64,1,6472670
01453,1,0,43,2,5104815
01453,1,0,62,1,5083000
01453,1,0,62,2,1093033
01453,2,0,38,1,1636433
01454,1,0,26,2,6530977
01454,1,0,49,1,5510717
01454,1,0,56,2,2696133
01454,2,1,70,1,3960240
01455,1,0,28,2,2500000
01455,1,0,52,1,8647960
01455,2,0,49,1,1583000
01455,2,1,67,1,793333
01456,1,0,61,1,4960000
01456,2,0,34,1,1833333
01456,2,0,49,1,4588563
01456,2,0,65,1,8373248
01457,1,0,42,1,4004330
01457,1,0,55,1,5562800
01457,1,1,76,1,1064133
01457,2,0,47,1,3166667
01458,1,0,42,1,6283800
01458,2,0,51,2,1685950
01458,2,0,59,1,1283333
01458,2,1,86,1,839617
01459,1,0,36,2,5394420
01459,1,0,57,1,6014000
01459,1,0,61,1,1432000
01459,2,0,36,2,1069100
01460,1,0,56,2,2272800
01460,2,0,60,1,1956667
01460,2,0,62,1,1932470
01460,2,1,76,1,1780000
01461,1,0,70,1,3955376
01461,2,0,44,1,3549867
01461,2,1,67,1,660000
01461,2,1,76,1,1530000
01462,1,0,59,1,4559667
01462,1,0,61,1,4760000
01462,2,0,57,1,5054000
01462,2,0,74,2,2277000
01463,1,0,49,2,1884833
01463,2,0,26,2,2440000
01463,2,0,68,1,4700000
01463,2,1,74,2,681250
01464,1,1,69,1,2025360
01464,2,0,58,2,2000000
01464,2,0,62,2,1364745
01464,2,1,85,2,721000
01465,1,0,65,1,4000000
01465,2,0,67,1,3573530
01465,2,1,73,2,1354942
01465,2,1,82,2,1500000
01466,1,0,43,2,3572434
01466,1,0,53,1,6231300
01466,1,0,59,2,4278130
01466,1,1,71,1,2700000
01467,1,0,39,2,3705160
01467,1,0,59,1,9361708
01467,1,1,73,2,1775450
01467,2,0,70,1,2117080
01468,1,0,28,1,5033194
01468,1,0,48,2,6740000
01468,1,1,70,1,1057600
01468,2,0,36,2,0
01469,1,0,42,2,3000000
01469,1,0,43,2,16378400
01469,2,1,77,1,1266000
01469,2,1,84,2,1063050
01470,1,0,37,1,12346692
01470,1,0,47,1,6447250
01470,1,0,61,1,3142560
01470,1,1,83,1,1512500
01471,1,0,60,1,11403364
01471,2,0,36,1,2694000
01471,2,0,61,1,1606667
01471,2,1,73,2,669530
01472,2,0,44,1,3324287
01472,2,0,44,1,5200000
01472,2,0,64,1,4613333
01472,2,1,75,1,900000
01473,1,0,45,2,6103624
01473,1,0,55,1,5576520
01473,1,0,59,1,3743383
01473,1,0,59,1,4688693
01474,1,0,38,2,2498340
01474,1,0,49,1,1545967
01474,2,0,59,1,7494298
01474,2,0,84,1,400000
01475,1,0,49,1,3234147
01475,1,0,57,1,3117100
01475,2,0,55,1,3013333
01475,2,0,73,1,800000
01476,1,0,59,1,2996666
01476,1,1,73,2,1740000
01476,2,0,49,1,9829943
01476,2,0,88,1,721773
01477,1,0,46,1,7073196
01477,1,0,53,1,6672043
01477,1,1,71,1,807600
01477,2,0,63,1,2500000
01478,1,0,49,1,6596567
01478,1,1,84,1,772500
01478,2,0,49,2,354700
01478,2,1,84,2,607383
01479,1,0,30,2,3618500
01479,1,0,34,2,5196760
01479,1,0,56,1,13582063
01479,1,1,83,1,1478667
01480,1,0,44,1,8944000
01480,1,0,51,2,4860250
01480,2,0,36,1,2600000
01480,2,0,45,1,6280000
01481,1,0,55,1,19301970
01481,2,0,36,2,2857500
01481,2,0,48,1,3812172
01481,2,1,75,1,866667
01482,1,0,53,1,2328398
01482,1,0,64,1,5722075
01482,2,0,60,1,3000000
01482,2,1,77,1,1598400
01483,1,0,42,1,5051435
01483,1,0,43,1,6231873
01483,1,0,46,1,5759950
01483,1,0,53,1,7365055
01484,1,0,29,1,4434000
01484,1,0,44,1,5893125
01484,1,0,49,1,8061333
01484,1,0,66,2,1800000
01485,1,0,56,1,1304236
01485,2,0,61,1,2622960
01485,2,0,61,2,5280524
01485,2,0,62,1,4466750
01486,1,0,44,1,12310150
01486,1,0,49,1,7872420
01486,2,0,72,2,1209410
01486,2,1,84,1,1158233
01487,1,0,42,1,6000000
01487,1,0,47,1,3236667
01487,1,0,58,1,6197677
01487,2,1,65,2,1184830
01488,1,0,36,1,4250000
01488,1,0,40,1,12415450
01488,1,0,47,2,6492500
01488,1,0,58,2,4847472
01489,1,0,38,1,8440270
01489,1,0,41,2,11179557
01489,1,0,46,1,6580230
01489,1,0,52,2,1432107
01490,1,0,39,1,6566670
01490,1,0,41,2,4117800
01490,1,0,44,1,4500000
01490,2,1,79,1,1743600
01491,1,0,28,2,7151070
01491,1,0,53,1,11136743
01491,2,0,49,1,10349110
01491,2,0,53,2,2004760
01492,1,0,26,2,1917233
01492,1,0,41,1,7765310
01492,1,0,53,1,6239445
01492,1,0,64,1,2639167
01493,1,0,43,1,5545050
01493,1,0,49,1,6209730
01493,2,0,24,2,2345093
01493,2,0,64,1,2258590
01494,1,0,41,1,5338445
01494,1,0,55,2,1679576
01494,1,0,56,1,14669366
01494,2,0,35,2,2966667
01495,1,0,44,1,9769307
01495,1,0,45,1,7378507
01495,1,0,58,2,1437167
01495,2,0,68,2,1687577
01496,1,0,40,2,23850000
01496,1,0,54,1,7312000
01496,1,0,54,2,2150000
01496,2,0,48,1,2596000
01497,1,0,39,2,3853889
01497,1,0,43,1,6900000
01497,2,0,55,1,3500000
01497,2,1,69,1,2762668
01498,1,0,26,1,1917416
01498,1,0,31,2,2563333
01498,1,0,36,1,3933333
01498,1,0,39,1,14534013
01499,1,0,46,1,6580230
01499,1,0,47,1,3220180
01499,1,0,52,2,4120000
01499,2,0,60,2,2643333
01500,1,0,40,1,5543943
01500,1,0,44,1,2900000
01500,1,0,59,1,4651165
01500,2,0,42,1,3100000
01501,1,0,28,2,8384260
01501,2,0,39,1,4633333
01501,2,0,39,2,1725000
01501,2,1,82,1,885771
01502,1,0,50,2,3200000
01502,1,0,64,1,2372500
01502,1,1,71,1,3082333
01502,2,0,74,2,470000
01503,1,0,43,1,3414230
01503,1,0,44,2,3453370
01503,1,0,55,1,5379377
01503,2,0,35,2,2700000
01504,1,0,32,2,2322450
01504,1,0,57,1,8546080
01504,1,1,65,1,2638450
01504,2,0,55,2,3260000
01505,1,0,24,2,2207155
01505,1,0,34,1,3330000
01505,1,0,38,2,3059885
01505,2,0,49,1,2885000
01506,1,0,48,1,25864460
01506,1,0,55,1,7400000
01506,2,0,34,1,1550000
01506,2,0,69,2,1048290
01507,1,0,39,2,3277787
01507,1,0,42,1,3904780
01507,2,0,37,2,5268915
01507,2,1,74,1,613333
01508,1,0,32,2,2430000
01508,1,0,58,1,3019300
01508,2,0,46,2,1926709
01508,2,0,59,1,1200000
01509,1,0,37,1,6931767
01509,2,0,36,2,928100
01509,2,0,51,2,1160860
01509,2,0,60,2,3338500
01510,1,0,49,2,1810500
01510,1,0,54,1,4573680
01510,1,0,65,1,2738520
01510,2,0,64,2,1750000
01511,1,0,37,1,4542353
01511,1,0,40,1,3275520
01511,1,0,45,1,6423020
01511,2,1,85,2,725167
01512,1,0,34,1,2830000
01512,1,0,50,1,7133000
01512,1,1,74,2,3509483
01512,2,1,82,2,1500000
01513,1,0,56,1,7710000
01513,1,1,71,1,2700000
01513,1,1,74,2,1052333
01513,2,1,80,1,752500
01514,1,0,36,2,3114500
01514,1,0,42,1,6616242
01514,1,1,73,2,1775450
01514,2,0,37,2,5861733
01515,1,0,59,1,3139633
01515,2,0,36,2,50000
01515,2,1,85,1,1280000
01515,2,1,89,1,810267
01516,1,0,37,1,6896734
01516,2,0,48,2,5100240
01516,2,0,60,2,6106885
01516,2,0,61,1,300000
01517,1,0,50,1,9855257
01517,1,0,62,2,4513385
01517,2,0,73,1,860000
01517,2,1,82,1,550393
01518,1,1,72,1,2958933
01518,2,0,49,1,12785328
01518,2,0,89,1,949561
01518,2,1,82,1,1300000
01519,1,0,32,2,2456667
01519,1,0,62,1,2460000
01519,1,1,73,1,4768060
01519,2,0,63,1,2490000
01520,1,0,52,1,5000000
01520,2,0,40,1,6718360
01520,2,0,66,1,2131528
01520,2,1,73,1,700000
01521,1,0,30,2,2300000
01521,1,0,62,1,2235050
01521,2,0,60,2,1250000
01521,2,0,65,1,3230000
01522,1,0,32,1,8994277
01522,1,0,43,2,5423950
01522,1,0,46,1,2979327
01522,1,1,74,2,1002000
01523,1,0,27,2,5906352
01523,1,0,42,1,6631137
01523,1,1,71,1,807600
01523,2,0,66,1,3801060
01524,1,0,29,2,2500000
01524,1,0,52,1,4022262
01524,1,0,60,1,3923344
01524,2,1,84,2,574450
01525,1,0,36,2,4977692
01525,1,1,83,1,1550000
01525,2,1,69,1,3243050
01525,2,1,84,2,1232400
01526,1,0,41,1,21815333
01526,1,0,44,2,7191546
01526,1,0,48,2,1915000
01526,2,0,36,1,2200000
01527,1,0,26,2,4450000
01527,1,1,66,1,2500000
01527,2,1,75,1,800000
01527,2,1,85,1,980000
01528,1,0,50,1,3706344
01528,1,0,59,1,5161567
01528,2,0,33,1,3330035
01528,2,0,48,2,4205579
01529,1,0,29,1,4908331
01529,1,0,49,1,8565090
01529,1,0,50,1,12240992
01529,2,0,34,2,1683360
01530,1,0,55,1,6550000
01530,1,0,60,2,3600000
01530,2,0,49,1,12396213
01530,2,0,65,1,4193130
01531,1,0,43,2,2300000
01531,1,0,44,1,4630452
01531,1,1,72,1,1189320
01531,1,1,74,1,2988293
01532,1,0,38,1,18289160
01532,2,0,49,1,4226897
01532,2,0,58,1,1339284
01532,2,1,84,2,1213400
01533,1,0,41,1,5250000
01533,1,0,48,2,1576667
01533,1,0,64,1,5737020
01533,2,0,47,1,3276667
01534,1,0,26,2,2200000
01534,1,0,44,2,2465600
01534,1,0,51,2,3277185
01534,1,0,53,1,4719717
01535,1,0,36,2,6062990
01535,1,0,44,2,5854313
01535,1,0,45,1,6252241
01535,2,0,33,1,2366667
01536,1,0,54,1,2317220
01536,1,0,56,1,1035097
01536,2,0,34,2,1683360
01536,2,0,63,1,2065803
01537,1,0,52,2,5505141
01537,1,0,65,1,4200000
01537,2,0,60,2,1800000
01537,2,1,84,1,780000
01538,1,0,43,2,1966667
01538,1,0,47,1,3220000
01538,1,0,54,1,4647050
01538,1,0,59,2,4736333
01539,1,0,35,2,3216670
01539,1,0,47,1,6473700
01539,1,0,47,2,6492500
01539,1,0,51,2,3026000
01540,1,0,36,2,4150450
01540,1,0,44,2,2695223
01540,1,0,52,1,8361077
01540,2,0,57,1,3313037
01541,1,0,50,2,5553333
01541,1,0,51,1,5000000
01541,2,0,59,1,3371157
01541,2,0,63,1,1932770
01542,1,0,38,1,5808887
01542,1,0,50,1,10957175
01542,1,0,50,1,4328334
01542,1,0,59,1,8487801
01543,1,0,28,1,5383194
01543,1,0,35,1,8658233
01543,1,0,41,2,3867790
01543,1,0,56,1,5418350
01544,1,0,38,1,2325000
01544,1,0,45,1,10475010
01544,1,0,45,1,5568260
01544,2,1,78,1,550000
01545,1,0,49,2,5663140
01545,1,0,54,1,5108058
01545,2,0,53,1,0
01545,2,1,68,1,689030
01546,1,0,37,2,5905807
01546,1,0,39,2,4250000
01546,1,0,47,1,5777725
01546,1,0,65,1,4000000
01547,1,0,29,1,3110000
01547,1,0,32,2,3554167
01547,1,0,59,2,4634320
01547,1,0,64,1,1335397
01548,1,0,36,2,2050000
01548,1,0,47,1,6620367
01548,1,0,49,1,7110940
01548,2,0,68,1,2426480
01549,1,0,43,1,8900000
01549,1,0,53,1,6991000
01549,1,0,57,1,8678092
01549,2,0,58,1,3046370
01550,1,0,37,1,3800000
01550,1,0,50,2,5703333
01550,1,0,52,2,3929375
01550,2,0,65,1,4680000
01551,1,0,46,1,6580230
01551,1,0,62,1,5900000
01551,1,1,84,1,1005833
01551,2,1,67,2,460000
01552,1,0,30,2,3841833
01552,1,0,40,1,6505610
01552,2,0,37,1,5400000
01552,2,0,65,1,4505760
01553,1,0,28,2,6424475
01553,1,0,31,1,2634470
01553,1,0,51,2,4993917
01553,1,0,55,1,7000000
01554,1,0,32,2,2145201
01554,1,0,41,2,3763333
01554,1,0,45,1,5471603
01554,1,0,47,1,4773953
01555,1,0,38,2,2145283
01555,1,0,53,1,1204697
01555,1,0,56,1,3633333
01555,2,0,55,1,5000000
01556,1,0,32,2,3354167
01556,1,0,35,2,3085340
01556,1,0,60,1,10794747
01556,1,0,62,1,935833
01557,1,0,40,2,3600000
01557,1,0,55,1,16541970
01557,2,0,37,2,4215000
01557,2,0,68,1,2388127
01558,1,0,43,2,9283333
01558,1,0,65,1,2487880
01558,2,0,46,1,4325000
01558,2,0,60,1,3000000
01559,1,0,36,1,3469429
01559,1,0,41,1,5883200
01559,1,0,43,1,6466857
01559,1,0,45,1,6563753
01560,1,0,46,1,6991333
01560,1,0,49,1,7889030
01560,1,0,59,2,16633662
01560,2,0,44,1,2550000
01561,1,0,37,1,15201749
01561,1,0,51,1,3580000
01561,2,0,58,1,7338667
01561,2,0,62,1,4966750
01562,1,0,36,2,3997125
01562,1,0,46,1,4186484
01562,1,0,55,1,5601520
01562,2,0,70,1,1239897
01563,1,0,39,2,2513340
01563,1,0,43,2,3717046
01563,1,0,56,1,7650000
01563,2,0,51,1,5350000
01564,1,0,41,1,4786663
01564,1,1,72,2,2040000
01564,1,1,84,1,772500
01564,2,0,37,2,8213000
01565,1,0,31,2,3708500
01565,1,0,41,1,11840697
01565,1,0,59,1,3139550
01565,2,1,77,2,903472
01566,1,0,37,1,6681767
01566,1,0,37,2,3684540
01566,1,0,41,2,8530000
01566,1,0,52,2,4860750
01567,1,0,44,1,4776667
01567,1,0,53,2,2318560
01567,1,0,64,2,2338760
01567,2,0,41,2,2442000
01568,1,0,54,1,10855959
01568,1,0,57,1,3510000
01568,2,0,52,1,2583333
01568,2,1,74,2,813462
01569,1,0,42,1,8118643
01569,1,0,44,1,4468310
01569,1,0,62,1,645833
01569,2,1,77,1,413183
01570,1,0,36,2,4549239
01570,1,0,43,1,5114150
01570,2,0,59,1,7550000
01570,2,0,63,1,3986370
01571,1,0,43,2,4977074
01571,1,0,52,2,4646000
01571,2,1,65,1,1500000
01571,2,1,65,1,1859460
01572,1,1,72,2,2013333
01572,2,0,42,1,3586667
01572,2,1,74,1,2304600
01572,2,1,82,1,542960
01573,1,1,73,1,2311600
01573,1,1,78,1,1459670
01573,2,0,53,1,3430000
01573,2,1,66,2,727580
01574,1,0,31,1,5925557
01574,1,0,59,2,7335333
01574,1,0,63,1,2593333
01574,1,1,66,1,4170000
01575,1,0,47,1,4878310
01575,1,0,57,2,3809000
01575,2,0,54,2,2100000
01575,2,1,73,1,700000
01576,1,0,44,1,5000833
01576,1,0,66,2,7480530
01576,2,0,39,1,4550000
01576,2,0,65,1,3230000
01577,1,0,54,1,10581375
01577,1,0,55,1,1000000
